platform,genre,title,score
Nintendo Switch,Action|RPG,Bastion,90
Xbox One,Action|RPG,Bastion,90
PC,Action|RPG,Bastion,100
PlayStation 4,Action|RPG,Bastion,88
PC,Fighting,Rivals of Aether,90
PC,Fighting,Rivals of Aether,81
Nintendo Switch,Fighting,Rivals of Aether,80
Xbox One,Fighting,Rivals of Aether,100
PC,Fighting,Rivals of Aether,90
Nintendo Switch,Fighting,Rivals of Aether,90
Nintendo Switch,Fighting,Rivals of Aether,88
PC,Simulation|Sports,Out of the Park Baseball 16,91
PC,Simulation|Sports,Out of the Park Baseball 16,90
PC,Simulation|Sports,Out of the Park Baseball 16,80
PC,Simulation|Sports,Out of the Park Baseball 16,90
PC,Puzzle,Keep Talking and Nobody Explodes (VR),90
PlayStation VR,Puzzle,Keep Talking and Nobody Explodes (VR),85
Oculus Rift,Puzzle,Keep Talking and Nobody Explodes (VR),86
PlayStation VR,Puzzle,Keep Talking and Nobody Explodes (VR),90
PlayStation VR,Puzzle,Keep Talking and Nobody Explodes (VR),90
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,80
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,80
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,88
PlayStation 4,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,100
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,93
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
PlayStation 4,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,85
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,100
PlayStation 4,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,80
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,100
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,80
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,80
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,75
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
Nintendo Switch,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,75
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,95
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,85
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,80
PlayStation 4,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,80
PlayStation 4,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,84
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,100
PC,Strategy|Turn-Based Strategy,XCOM 2: War of the Chosen,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,88
PC,Action|Platformer,SteamWorld Dig 2,80
PC,Action|Platformer,SteamWorld Dig 2,80
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,85
PC,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,85
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,89
PC,Action|Platformer,SteamWorld Dig 2,88
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
PC,Action|Platformer,SteamWorld Dig 2,80
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
PlayStation 4,Action|Platformer,SteamWorld Dig 2,80
PC,Action|Platformer,SteamWorld Dig 2,90
PlayStation 4,Action|Platformer,SteamWorld Dig 2,80
Nintendo 3DS,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,89
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,87
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,100
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,85
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
PlayStation 4,Action|Platformer,SteamWorld Dig 2,90
Nintendo 3DS,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,85
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
PC,Action|Platformer,SteamWorld Dig 2,90
PC,Action|Platformer,SteamWorld Dig 2,95
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,75
Nintendo 3DS,Action|Platformer,SteamWorld Dig 2,90
PlayStation Vita,Action|Platformer,SteamWorld Dig 2,90
PlayStation 4,Action|Platformer,SteamWorld Dig 2,80
PC,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,75
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,80
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,91
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
PlayStation 4,Action|Platformer,SteamWorld Dig 2,90
PlayStation 4,Action|Platformer,SteamWorld Dig 2,100
PlayStation 4,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,80
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,90
Nintendo Switch,Action|Platformer,SteamWorld Dig 2,95
PC,Action|Platformer,SteamWorld Dig 2,80
PC,Racing|Simulation|Sports,F1 2020,88
PlayStation 4,Racing|Simulation|Sports,F1 2020,90
PlayStation 4,Racing|Simulation|Sports,F1 2020,80
PlayStation 4,Racing|Simulation|Sports,F1 2020,87
PC,Racing|Simulation|Sports,F1 2020,90
PC,Racing|Simulation|Sports,F1 2020,90
PlayStation 4,Racing|Simulation|Sports,F1 2020,85
PlayStation 4,Racing|Simulation|Sports,F1 2020,80
PC,Racing|Simulation|Sports,F1 2020,90
PC,Racing|Simulation|Sports,F1 2020,95
PlayStation 4,Racing|Simulation|Sports,F1 2020,95
PlayStation 4,Racing|Simulation|Sports,F1 2020,86
PC,Racing|Simulation|Sports,F1 2020,90
PlayStation 4,Racing|Simulation|Sports,F1 2020,84
PC,Racing|Simulation|Sports,F1 2020,80
PlayStation 4,Racing|Simulation|Sports,F1 2020,90
Xbox One,Racing|Simulation|Sports,F1 2020,91
PlayStation 4,Racing|Simulation|Sports,F1 2020,90
Xbox One,Racing|Simulation|Sports,F1 2020,90
PlayStation 4,Racing|Simulation|Sports,F1 2020,80
PlayStation 4,Racing|Simulation|Sports,F1 2020,85
PC,Racing|Simulation|Sports,F1 2020,80
PlayStation 4,Racing|Simulation|Sports,F1 2020,90
Xbox One,Racing|Simulation|Sports,F1 2020,79
PlayStation 4,Racing|Simulation|Sports,F1 2020,90
PlayStation 4,Racing|Simulation|Sports,F1 2020,80
PC,Racing|Simulation|Sports,F1 2020,85
Xbox One,Racing|Simulation|Sports,F1 2020,90
PC,Racing|Simulation|Sports,F1 2020,90
PlayStation 4,Racing|Simulation|Sports,F1 2020,88
PlayStation 4,Racing|Simulation|Sports,F1 2020,90
PC,Racing|Simulation|Sports,F1 2020,90
PlayStation 4,Racing|Simulation|Sports,F1 2020,80
PlayStation 4,Racing|Simulation|Sports,F1 2020,90
PC,First-Person Shooter,Robo Recall,85
Oculus Rift,First-Person Shooter,Robo Recall,88
PC,First-Person Shooter,Robo Recall,85
Oculus Rift,First-Person Shooter,Robo Recall,100
Oculus Rift,First-Person Shooter,Robo Recall,80
PC,Action|Platformer,Cave Story+,90
Nintendo Switch,Action|Platformer,Cave Story+,90
Nintendo Switch,Action|Platformer,Cave Story+,90
Nintendo Switch,Action|Platformer,Cave Story+,90
Nintendo Switch,Action|Platformer,Cave Story+,90
Nintendo Switch,Action|Platformer,Cave Story+,90
Nintendo Switch,Action|Platformer,Cave Story+,90
Nintendo Switch,Action|Platformer,Cave Story+,80
Nintendo Switch,Action|Platformer,Cave Story+,81
Nintendo Switch,Action|Platformer,Cave Story+,100
Nintendo Switch,Action|Platformer,Cave Story+,90
Nintendo Switch,Action|Platformer,Cave Story+,85
Nintendo Switch,Action|Platformer,Cave Story+,70
PC,Action|Roguelike,Spelunky 2,87
PlayStation 4,Action|Roguelike,Spelunky 2,100
PC,Action|Roguelike,Spelunky 2,90
PC,Action|Roguelike,Spelunky 2,90
PC,Action|Roguelike,Spelunky 2,80
PlayStation 4,Action|Roguelike,Spelunky 2,87
PC,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,92
PlayStation 4,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,95
PlayStation 4,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,75
PC,Action|Roguelike,Spelunky 2,100
PC,Action|Roguelike,Spelunky 2,92
PlayStation 4,Action|Roguelike,Spelunky 2,80
PlayStation 4,Action|Roguelike,Spelunky 2,80
PlayStation 4,Action|Roguelike,Spelunky 2,100
PlayStation 4,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,60
PlayStation 4,Action|Roguelike,Spelunky 2,95
PlayStation 4,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,90
PC,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,80
PlayStation 4,Action|Roguelike,Spelunky 2,80
PlayStation 4,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,90
PC,Action|Roguelike,Spelunky 2,80
PC,Action|Roguelike,Spelunky 2,80
PlayStation 4,Action|Roguelike,Spelunky 2,100
PlayStation 4,Action|Roguelike,Spelunky 2,90
PlayStation 4,Action|Roguelike,Spelunky 2,73
PlayStation 4,Action|Roguelike,Spelunky 2,90
PC,RPG,Dragon Age: Inquisition,87
PlayStation 4,RPG,Dragon Age: Inquisition,88
PC,RPG,Dragon Age: Inquisition,80
Xbox One,RPG,Dragon Age: Inquisition,80
PlayStation 4,RPG,Dragon Age: Inquisition,80
Xbox One,RPG,Dragon Age: Inquisition,95
Xbox One,RPG,Dragon Age: Inquisition,95
PlayStation 4,RPG,Dragon Age: Inquisition,90
PC,RPG,Dragon Age: Inquisition,80
PC,RPG,Dragon Age: Inquisition,100
PlayStation 4,RPG,Dragon Age: Inquisition,90
PlayStation 4,RPG,Dragon Age: Inquisition,85
PlayStation 4,RPG,Dragon Age: Inquisition,100
Xbox One,RPG,Dragon Age: Inquisition,88
PC,RPG,Dragon Age: Inquisition,90
PC,RPG,Dragon Age: Inquisition,100
Xbox One,RPG,Dragon Age: Inquisition,80
PlayStation 4,RPG,Dragon Age: Inquisition,80
PlayStation 4,RPG,Dragon Age: Inquisition,87
PlayStation 4,RPG,Dragon Age: Inquisition,95
Xbox One,RPG,Dragon Age: Inquisition,90
Xbox One,RPG,Dragon Age: Inquisition,95
Xbox One,RPG,Dragon Age: Inquisition,60
PlayStation 4,RPG,Dragon Age: Inquisition,100
Xbox One,RPG,Dragon Age: Inquisition,90
PlayStation 4,RPG,Dragon Age: Inquisition,80
PlayStation 4,RPG,Dragon Age: Inquisition,100
PC,RPG,Dragon Age: Inquisition,100
PlayStation 4,RPG,Dragon Age: Inquisition,90
PlayStation 4,RPG,Dragon Age: Inquisition,90
PC,RPG,Dragon Age: Inquisition,60
PlayStation 4,RPG,Dragon Age: Inquisition,95
PlayStation 4,RPG,Dragon Age: Inquisition,95
PlayStation 4,RPG,Dragon Age: Inquisition,80
Xbox One,RPG,Dragon Age: Inquisition,70
PC,RPG,Dragon Age: Inquisition,86
Xbox One,RPG,Dragon Age: Inquisition,90
Xbox One,RPG,Dragon Age: Inquisition,90
Xbox One,RPG,Dragon Age: Inquisition,90
Xbox One,RPG,Dragon Age: Inquisition,90
Xbox One,RPG,Dragon Age: Inquisition,100
PC,RPG,Dragon Age: Inquisition,88
Xbox One,RPG,Dragon Age: Inquisition,90
PC,RPG,Dragon Age: Inquisition,85
PlayStation 4,Art,flower,95
PlayStation 4,Art,flower,80
PlayStation 4,Art,flower,100
PlayStation 4,Art,flower,80
PC,Art,flower,80
PlayStation 4,Art,flower,65
PlayStation 4,Art,flower,100
PlayStation 4,Art,flower,100
PC,RPG|Turn-Based Strategy,The Legend of Heroes: Trails in the Sky,100
PC,RPG|Turn-Based Strategy,The Legend of Heroes: Trails in the Sky,90
PC,RPG|Turn-Based Strategy,The Legend of Heroes: Trails in the Sky,100
PC,RPG|Turn-Based Strategy,The Legend of Heroes: Trails in the Sky,80
PC,RPG|Turn-Based Strategy,The Legend of Heroes: Trails in the Sky,90
PC,RPG|Turn-Based Strategy,The Legend of Heroes: Trails in the Sky,90
PC,Adventure|First-Person Shooter,TRI: Of Friendship and Madness,80
PC,Adventure|First-Person Shooter,TRI: Of Friendship and Madness,90
PC,Adventure|First-Person Shooter,TRI: Of Friendship and Madness,90
PC,Adventure|First-Person Shooter,TRI: Of Friendship and Madness,90
PC,Music|Action,Just Shapes & Beats,80
Nintendo Switch,Music|Action,Just Shapes & Beats,90
Nintendo Switch,Music|Action,Just Shapes & Beats,85
Nintendo Switch,Music|Action,Just Shapes & Beats,90
Nintendo Switch,Music|Action,Just Shapes & Beats,90
Nintendo Switch,Music|Action,Just Shapes & Beats,85
PC,Music|Action,Just Shapes & Beats,90
Nintendo Switch,Music|Action,Just Shapes & Beats,90
Nintendo Switch,Music|Action,Just Shapes & Beats,85
Nintendo Switch,Music|Action,Just Shapes & Beats,90
Nintendo Switch,Music|Action,Just Shapes & Beats,80
Nintendo Switch,Music|Action,Just Shapes & Beats,90
PC,Music|Action,Just Shapes & Beats,90
PlayStation 4,Music|Action,Just Shapes & Beats,60
PlayStation 4,Music|Action,Just Shapes & Beats,90
Nintendo Switch,Music|Action,Just Shapes & Beats,90
Nintendo Switch,Music|Action,Just Shapes & Beats,90
PC,Music|Action,Just Shapes & Beats,90
Nintendo Switch,Music|Action,Just Shapes & Beats,90
PC,Music|Action,Just Shapes & Beats,92
Nintendo Switch,Music|Action,Just Shapes & Beats,90
Nintendo Switch,RPG,Cthulhu Saves Christmas,80
PC,RPG,Cthulhu Saves Christmas,90
Nintendo Switch,RPG,Cthulhu Saves Christmas,90
Nintendo Switch,RPG,Cthulhu Saves Christmas,80
Nintendo Switch,RPG,Cthulhu Saves Christmas,70
Nintendo Switch,RPG,Cthulhu Saves Christmas,90
PC,RPG,Cthulhu Saves Christmas,70
PC,RPG,Cthulhu Saves Christmas,80
Xbox One,Puzzle,Tetris Effect: Connected,81
Xbox One,Puzzle,Tetris Effect: Connected,95
Xbox One,Puzzle,Tetris Effect: Connected,85
PC,Puzzle,Tetris Effect: Connected,90
Xbox One,Puzzle,Tetris Effect: Connected,90
Xbox Series X/S,Puzzle,Tetris Effect: Connected,90
Xbox One,Puzzle,Tetris Effect: Connected,81
Xbox One,Puzzle,Tetris Effect: Connected,85
Xbox One,Puzzle,Tetris Effect: Connected,80
Xbox Series X/S,Puzzle,Tetris Effect: Connected,100
Xbox One,Puzzle,Tetris Effect: Connected,95
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,80
PC,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,85
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
Xbox One,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,92
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PC,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,80
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,80
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,80
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,92
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,96
PC,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,80
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
Xbox One,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,75
Xbox One,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,75
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PlayStation Vita,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,82
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,100
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,90
PC,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,100
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,80
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,73
PlayStation 4,Adventure|RPG,Divinity: Original Sin - Enhanced Edition,95
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,87
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,85
Nintendo Switch,,Diablo III: Eternal Collection,86
Nintendo Switch,,Diablo III: Eternal Collection,85
Nintendo Switch,,Diablo III: Eternal Collection,89
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,60
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,80
Nintendo Switch,,Diablo III: Eternal Collection,91
Nintendo Switch,,Diablo III: Eternal Collection,80
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,80
Nintendo Switch,,Diablo III: Eternal Collection,80
Nintendo Switch,,Diablo III: Eternal Collection,50
Nintendo Switch,,Diablo III: Eternal Collection,80
Nintendo Switch,,Diablo III: Eternal Collection,80
Nintendo Switch,,Diablo III: Eternal Collection,92
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,95
Nintendo Switch,,Diablo III: Eternal Collection,95
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,90
Nintendo Switch,,Diablo III: Eternal Collection,80
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,83
Xbox One,Simulation|Racing,Forza Horizon 2,70
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,100
Xbox One,Simulation|Racing,Forza Horizon 2,95
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,88
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,100
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,85
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,95
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,95
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,100
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,89
Xbox One,Simulation|Racing,Forza Horizon 2,88
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,75
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,70
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,80
Xbox One,Simulation|Racing,Forza Horizon 2,100
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,86
Xbox One,Simulation|Racing,Forza Horizon 2,85
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,90
Xbox One,Simulation|Racing,Forza Horizon 2,90
PlayStation 4,Arcade|Platformer,The BIT.TRIP,90
PlayStation 4,Arcade|Platformer,The BIT.TRIP,90
PlayStation 4,Arcade|Platformer,The BIT.TRIP,82
PC,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,85
PC,RPG,Pillars of Eternity II: Deadfire,88
PC,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,88
PC,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,90
PlayStation 4,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,95
Nintendo Switch,RPG,Pillars of Eternity II: Deadfire,90
PC,RPG,Pillars of Eternity II: Deadfire,90
PC,RPG,Pillars of Eternity II: Deadfire,89
PlayStation 4,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,92
PlayStation 4,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,90
Xbox One,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,100
PC,RPG,Pillars of Eternity II: Deadfire,70
PC,RPG,Pillars of Eternity II: Deadfire,87
PC,RPG,Pillars of Eternity II: Deadfire,93
PlayStation 4,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,90
PC,RPG,Pillars of Eternity II: Deadfire,90
PC,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,90
PC,RPG,Pillars of Eternity II: Deadfire,100
PC,RPG,Pillars of Eternity II: Deadfire,90
PC,RPG,Pillars of Eternity II: Deadfire,90
PC,RPG,Pillars of Eternity II: Deadfire,100
PlayStation 4,RPG,Pillars of Eternity II: Deadfire,90
PC,RPG,Pillars of Eternity II: Deadfire,95
PC,RPG,Pillars of Eternity II: Deadfire,95
PC,RPG,Pillars of Eternity II: Deadfire,80
PC,RPG,Pillars of Eternity II: Deadfire,90
Xbox One,RPG,Pillars of Eternity II: Deadfire,85
PC,RPG,Pillars of Eternity II: Deadfire,85
PC,RPG,Pillars of Eternity II: Deadfire,95
PC,Fighting,Injustice 2,85
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,80
PlayStation 4,Fighting,Injustice 2,90
Xbox One,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,60
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,85
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,86
Xbox One,Fighting,Injustice 2,100
Xbox One,Fighting,Injustice 2,85
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,85
Xbox One,Fighting,Injustice 2,85
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
Xbox One,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PC,Fighting,Injustice 2,82
PC,Fighting,Injustice 2,88
PlayStation 4,Fighting,Injustice 2,80
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,83
PlayStation 4,Fighting,Injustice 2,85
PlayStation 4,Fighting,Injustice 2,90
Xbox One,Fighting,Injustice 2,95
PlayStation 4,Fighting,Injustice 2,90
Xbox One,Fighting,Injustice 2,90
PC,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,88
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,90
PlayStation 4,Fighting,Injustice 2,80
PlayStation 4,Simulation|Sports,NBA 2K17,89
PlayStation 4,Simulation|Sports,NBA 2K17,95
PlayStation 4,Simulation|Sports,NBA 2K17,80
PlayStation 4,Simulation|Sports,NBA 2K17,90
PlayStation 4,Simulation|Sports,NBA 2K17,100
PlayStation 4,Simulation|Sports,NBA 2K17,80
PlayStation 4,Simulation|Sports,NBA 2K17,91
PlayStation 4,Simulation|Sports,NBA 2K17,93
Xbox One,Simulation|Sports,NBA 2K17,93
PlayStation 4,Simulation|Sports,NBA 2K17,85
Xbox One,Simulation|Sports,NBA 2K17,80
Xbox One,Simulation|Sports,NBA 2K17,90
PlayStation 4,Simulation|Sports,NBA 2K17,80
PlayStation 4,Simulation|Sports,NBA 2K17,86
PlayStation 4,Simulation|Sports,NBA 2K17,80
PlayStation 4,Simulation|Sports,NBA 2K17,90
PlayStation 4,Simulation|Sports,NBA 2K17,93
Xbox One,Simulation|Sports,NBA 2K17,85
Xbox One,Simulation|Sports,NBA 2K17,90
PlayStation 4,Simulation|Sports,NBA 2K17,90
PlayStation 4,Simulation|Sports,NBA 2K17,80
PlayStation 4,Simulation|Sports,NBA 2K17,90
